event,protocol,err,prec,lift,rdep,cov,bind,false,miscred,fallback,abstain,proxy_regret,utility,weight
e00,coverage_weighted_trace,3.847047141123078,0.42588527132152193,0.26598040317507,3.526204474031727e-05,0.5938384429775931,0.5108485063150209,0.2474342337547844,0.42471382406692537,0.001624110401950094,0.0,0.02985851055437608,0.38752646076060154,3677184000
e00,delayed_reward_td,3.6599583333333583,0.27926666666668787,0.1224666666666611,1.0,0.5938384429775931,0.5108485063150209,0.2474342337547844,0.4804000000000305,0.0,0.0,0.0,-0.0024935416666667185,3677184000
e00,dense_shaping,3.0662036316340666,0.3671180000000056,0.13469113333333435,0.6467999999999742,0.5938384429775931,0.5108485063150209,0.2474342337547844,0.43047480000000204,0.0,0.0,0.3297592000000003,0.17200836109672174,3677184000
e00,event_audited_trace,2.835570986017325,0.5955988723189556,0.30293541183031186,0.015414560731388754,0.5938384429775931,0.5108485063150209,0.2474342337547844,0.23226316964296972,0.2603213083125742,0.036547413746839036,0.0749299032148249,0.74309860143201,3677184000
e00,hindsight_relabel,3.42500833333334,0.47662055555556665,0.19552388888888966,0.5419999999999351,0.5938384429775931,0.5108485063150209,0.2474342337547844,0.5644677777777733,0.0,0.0,0.26695959999999735,0.12289210922222255,3677184000
e00,inverse_dynamics,2.964466666666636,0.5459146666666675,0.21585200000000063,0.0,0.5938384429775931,0.5108485063150209,0.2474342337547844,0.43029866666666966,0.0,0.0,0.0,0.5576047600000008,3677184000
e00,oracle,0.2966499999999959,0.9919999999998804,0.398866666666655,0.0,0.5938384429775931,0.5108485063150209,0.2474342337547844,0.0,0.0,0.0,0.0,1.0,3677184000
e00,raw_effect_trace,3.8486582112037153,0.14958770456404172,0.17603116799009452,0.0,0.5938384429775931,0.5108485063150209,0.2474342337547844,0.5444461644994506,0.0,0.0,0.0,0.14377204884660258,3677184000
e01,coverage_weighted_trace,3.6970184056288815,0.4492890023785117,0.2733418772701057,9.491605263631837e-06,0.6191717458463456,0.5336025673502196,0.2395377577054175,0.4189334835736945,0.0004358079079451793,0.0,0.0287899681385737,0.4288235920363006,3677184000
e01,delayed_reward_td,3.6599583333333583,0.27926666666668787,0.1224666666666611,1.0,0.6191717458463456,0.5336025673502196,0.2395377577054175,0.4804000000000305,0.0,0.0,0.0,-0.0024935416666667185,3677184000
e01,dense_shaping,3.0659559355153405,0.3671180000000056,0.13469113333333435,0.6467999999999742,0.6191717458463456,0.5336025673502196,0.2395377577054175,0.43047480000000204,0.0,0.0,0.3297592000000003,0.17204675399512043,3677184000
e01,event_audited_trace,2.756017856316821,0.6124568613374802,0.3073424106666818,0.01397587360548368,0.6191717458463456,0.5336025673502196,0.2395377577054175,0.23428970906678026,0.23598591376574532,0.031196536022208832,0.06962393729437096,0.7650779475714302,3677184000
e01,hindsight_relabel,3.42500833333334,0.47662055555556665,0.19552388888888966,0.5419999999999351,0.6191717458463456,0.5336025673502196,0.2395377577054175,0.5644677777777733,0.0,0.0,0.26695959999999735,0.12289210922222255,3677184000
e01,inverse_dynamics,2.964466666666636,0.5459146666666675,0.21585200000000063,0.0,0.6191717458463456,0.5336025673502196,0.2395377577054175,0.43029866666666966,0.0,0.0,0.0,0.5576047600000008,3677184000
e01,oracle,0.2966499999999959,0.9919999999998804,0.398866666666655,0.0,0.6191717458463456,0.5336025673502196,0.2395377577054175,0.0,0.0,0.0,0.0,1.0,3677184000
e01,raw_effect_trace,3.7028337254712183,0.17231923695540166,0.18192936028983447,0.0,0.6191717458463456,0.5336025673502196,0.2395377577054175,0.5368318273817755,0.0,0.0,0.0,0.18464308494189366,3677184000
e02,coverage_weighted_trace,3.8908961544523035,0.42097429685795923,0.2651469612141439,2.4875645479414766e-05,0.6021986085313472,0.5032172345862279,0.2635236776635061,0.43866920721647085,0.0011564543412174231,0.0,0.03174139312539172,0.36638670044244526,3677184000
e02,delayed_reward_td,3.6599583333333583,0.27926666666668787,0.1224666666666611,1.0,0.6021986085313472,0.5032172345862279,0.2635236776635061,0.4804000000000305,0.0,0.0,0.0,-0.0024935416666667185,3677184000
e02,dense_shaping,3.065992567575949,0.3671180000000056,0.13469113333333435,0.6467999999999742,0.6021986085313472,0.5032172345862279,0.2635236776635061,0.43047480000000204,0.0,0.0,0.3297592000000003,0.17204107602572913,3677184000
e02,event_audited_trace,2.855880216911419,0.5905071538723732,0.301455613186452,0.01589163730929702,0.6021986085313472,0.5032172345862279,0.2635236776635061,0.23797328400192033,0.2683943322534288,0.03871807566338656,0.07766428931589729,0.7313765817387826,3677184000
e02,hindsight_relabel,3.42500833333334,0.47662055555556665,0.19552388888888966,0.5419999999999351,0.6021986085313472,0.5032172345862279,0.2635236776635061,0.5644677777777733,0.0,0.0,0.26695959999999735,0.12289210922222255,3677184000
e02,inverse_dynamics,2.964466666666636,0.5459146666666675,0.21585200000000063,0.0,0.6021986085313472,0.5032172345862279,0.2635236776635061,0.43029866666666966,0.0,0.0,0.0,0.5576047600000008,3677184000
e02,oracle,0.2966499999999959,0.9919999999998804,0.398866666666655,0.0,0.6021986085313472,0.5032172345862279,0.2635236776635061,0.0,0.0,0.0,0.0,1.0,3677184000
e02,raw_effect_trace,3.889430709576796,0.13885829837292327,0.17243801073581017,0.0,0.6021986085313472,0.5032172345862279,0.2635236776635061,0.5622503256508878,0.0,0.0,0.0,0.11683742280752712,3677184000
e03,coverage_weighted_trace,3.62060015661622,0.4633448487628063,0.2783991555843514,1.7005080403077997e-06,0.6359473330136886,0.5412104416205243,0.2314922604046298,0.41581351931433014,8.318614332324379e-05,0.0,0.027787783176011407,0.45150386603283776,3677184000
e03,delayed_reward_td,3.6599583333333583,0.27926666666668787,0.1224666666666611,1.0,0.6359473330136886,0.5412104416205243,0.2314922604046298,0.4804000000000305,0.0,0.0,0.0,-0.0024935416666667185,3677184000
e03,dense_shaping,3.065847752344212,0.3671180000000056,0.13469113333333435,0.6467999999999742,0.6359473330136886,0.5412104416205243,0.2314922604046298,0.43047480000000204,0.0,0.0,0.3297592000000003,0.1720635223866463,3677184000
e03,event_audited_trace,2.7104941840900483,0.6216493233134854,0.3096639628809305,0.013213395104690996,0.6359473330136886,0.5412104416205243,0.2314922604046298,0.23524077360275847,0.22312520544953715,0.028845501999139957,0.06649727457606089,0.7768468024310632,3677184000
e03,hindsight_relabel,3.42500833333334,0.47662055555556665,0.19552388888888966,0.5419999999999351,0.6359473330136886,0.5412104416205243,0.2314922604046298,0.5644677777777733,0.0,0.0,0.26695959999999735,0.12289210922222255,3677184000
e03,inverse_dynamics,2.964466666666636,0.5459146666666675,0.21585200000000063,0.0,0.6359473330136886,0.5412104416205243,0.2314922604046298,0.43029866666666966,0.0,0.0,0.0,0.5576047600000008,3677184000
e03,oracle,0.2966499999999959,0.9919999999998804,0.398866666666655,0.0,0.6359473330136886,0.5412104416205243,0.2314922604046298,0.0,0.0,0.0,0.0,1.0,3677184000
e03,raw_effect_trace,3.623202833410648,0.18520849767034958,0.18589717222803312,0.0,0.6359473330136886,0.5412104416205243,0.2314922604046298,0.5327751275903918,0.0,0.0,0.0,0.20739233755453956,3677184000
e04,coverage_weighted_trace,3.9357461066409134,0.4134487611643296,0.2625552038698942,4.8188287666735254e-05,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.4322263428185435,0.0022302553987284114,0.0,0.03088922921200425,0.3606154841077807,3677184000
e04,delayed_reward_td,3.6599583333333583,0.27926666666668787,0.1224666666666611,1.0,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.4804000000000305,0.0,0.0,0.0,-0.0024935416666667185,3677184000
e04,dense_shaping,3.066061805532601,0.3671180000000056,0.13469113333333435,0.6467999999999742,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.43047480000000204,0.0,0.0,0.3297592000000003,0.17203034414244675,3677184000
e04,event_audited_trace,2.8788229769599396,0.5858871249962707,0.3002885495391229,0.016272732099053118,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.2331210123835776,0.2748227064557572,0.04033942902920964,0.07831777535055967,0.7284979740381661,3677184000
e04,hindsight_relabel,3.42500833333334,0.47662055555556665,0.19552388888888966,0.5419999999999351,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.5644677777777733,0.0,0.0,0.26695959999999735,0.12289210922222255,3677184000
e04,inverse_dynamics,2.964466666666636,0.5459146666666675,0.21585200000000063,0.0,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.43029866666666966,0.0,0.0,0.0,0.5576047600000008,3677184000
e04,oracle,0.2966499999999959,0.9919999999998804,0.398866666666655,0.0,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.0,0.0,0.0,0.0,1.0,3677184000
e04,raw_effect_trace,3.933287934534598,0.1354134122718165,0.17227295789618516,0.0,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.5541969007442762,0.0,0.0,0.0,0.11512718700738063,3677184000
e05,coverage_weighted_trace,3.4247218681345086,0.4939575124934092,0.28804039025203076,0.0,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.40778945947472295,0.0,0.0,0.026816763759268145,0.5052037268429129,3677184000
e05,delayed_reward_td,3.6599583333333583,0.27926666666668787,0.1224666666666611,1.0,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.4804000000000305,0.0,0.0,0.0,-0.0024935416666667185,3677184000
e05,dense_shaping,3.0661559823523135,0.3671180000000056,0.13469113333333435,0.6467999999999742,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.43047480000000204,0.0,0.0,0.3297592000000003,0.1720157467353917,3677184000
e05,event_audited_trace,2.596620711409648,0.6449469350203236,0.31558204882197954,0.011312427485793275,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.23745472180979096,0.19101695301689947,0.023669088725182443,0.059564680391664605,0.8046995146787151,3677184000
e05,hindsight_relabel,3.42500833333334,0.47662055555556665,0.19552388888888966,0.5419999999999351,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.5644677777777733,0.0,0.0,0.26695959999999735,0.12289210922222255,3677184000
e05,inverse_dynamics,2.964466666666636,0.5459146666666675,0.21585200000000063,0.0,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.43029866666666966,0.0,0.0,0.0,0.5576047600000008,3677184000
e05,oracle,0.2966499999999959,0.9919999999998804,0.398866666666655,0.0,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.0,0.0,0.0,0.0,1.0,3677184000
e05,raw_effect_trace,3.4342916057037853,0.21683314264866704,0.1937745486609775,0.0,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.522480244951971,0.0,0.0,0.0,0.2617062306053402,3677184000
