horizon,protocol,err,prec,lift,rdep,cov,bind,false,miscred,fallback,abstain,proxy_regret,utility,weight
h00,coverage_weighted_trace,3.231716618370351,0.4777668798995047,0.2820314109248898,0.0,0.6563946569276965,0.5666738672664788,0.24348304200550297,0.3846872489867868,0.0,0.0,0.0292179650406602,0.5441148338229003,3677184000
h00,delayed_reward_td,1.9946250000000303,0.37800000000010064,0.15259999999998522,1.0,0.6563946569276965,0.5666738672664788,0.24348304200550297,0.35520000000008267,0.0,0.0,0.0,0.4124211249999939,3677184000
h00,dense_shaping,2.2584706419687834,0.400158000000016,0.1542818000000046,0.6467999999999742,0.6563946569276965,0.5666738672664788,0.24348304200550297,0.38105879999999,0.0,0.0,0.306095200000007,0.36645889449483593,3677184000
h00,event_audited_trace,2.3050397111603815,0.6375948407325803,0.3149500317327394,0.012193204759497464,0.6563946569276965,0.5666738672664788,0.24348304200550297,0.219867843738309,0.20586409425708027,0.025868674610773912,0.060490933847616855,0.8558283029510555,3677184000
h00,hindsight_relabel,2.6690249999999986,0.5391533333333167,0.23151333333334423,0.5419999999999351,0.6563946569276965,0.5666738672664788,0.24348304200550297,0.48758666666664063,0.0,0.0,0.25512759999999723,0.34780433033334984,3677184000
h00,inverse_dynamics,2.0893333333331308,0.6153173333333781,0.24914933333332936,0.0,0.6563946569276965,0.5666738672664788,0.24348304200550297,0.3995626666666805,0.0,0.0,0.0,0.7615879466667055,3677184000
h00,oracle,0.22884999999999844,0.9919999999998804,0.40640000000006293,0.0,0.6563946569276965,0.5666738672664788,0.24348304200550297,0.0,0.0,0.0,0.0,1.0,3677184000
h00,raw_effect_trace,3.2032868981363336,0.19884491796987158,0.18745522424220057,0.0,0.6563946569276965,0.5666738672664788,0.24348304200550297,0.4928805377643113,0.0,0.0,0.0,0.31157454955119945,3677184000
h01,coverage_weighted_trace,3.4014248827906073,0.46786398142031305,0.2790116838695813,2.4560618200968085e-07,0.6444292045256292,0.5554583306392323,0.24353471169367966,0.3958193409073636,1.1159821429604625e-05,0.0,0.029225142580518147,0.5035723611251466,3677184000
h01,delayed_reward_td,2.666624999999947,0.3395999999999844,0.13979999999999468,1.0,0.6444292045256292,0.5554583306392323,0.24353471169367966,0.40320000000003525,0.0,0.0,0.0,0.24739712499998248,3677184000
h01,dense_shaping,2.59056276982853,0.3876780000000001,0.14663380000000256,0.6467999999999742,0.6444292045256292,0.5554583306392323,0.24353471169367966,0.39469080000000006,0.0,0.0,0.312623200000003,0.2935247746765796,3677184000
h01,event_audited_trace,2.4719423730542456,0.6290404282541008,0.31244095681755124,0.012809044399349939,0.6444292045256292,0.5554583306392323,0.24353471169367966,0.22446634793878376,0.2163150379628838,0.02759479791276176,0.06329098919713622,0.8260818265888203,3677184000
h01,hindsight_relabel,2.9674250000001154,0.5158733333333513,0.21799333333333887,0.5419999999999351,0.6444292045256292,0.5554583306392323,0.24353471169367966,0.5095066666666792,0.0,0.0,0.258391599999997,0.26720801033334207,3677184000
h01,inverse_dynamics,2.4429333333335945,0.5902613333333059,0.23500533333332746,0.0,0.6444292045256292,0.5554583306392323,0.24353471169367966,0.4126186666666797,0.0,0.0,0.0,0.679610026666673,3677184000
h01,oracle,0.2576499999999913,0.9919999999998804,0.40320000000003525,0.0,0.6444292045256292,0.5554583306392323,0.24353471169367966,0.0,0.0,0.0,0.0,1.0,3677184000
h01,raw_effect_trace,3.386605292404131,0.18912460729356165,0.18529759394119946,0.0,0.6444292045256292,0.5554583306392323,0.24353471169367966,0.5071450842220194,0.0,0.0,0.0,0.2664745351338988,3677184000
h02,coverage_weighted_trace,3.636260286304441,0.45304491444259554,0.2745100395787081,4.259856882642046e-06,0.6264157890879439,0.5385533695488803,0.24355055533782996,0.41179742078467163,0.00019587210929674544,0.0,0.029244567194949906,0.44606427259301834,3677184000
h02,delayed_reward_td,3.5306250000001107,0.28919999999997176,0.12379999999998414,1.0,0.6264157890879439,0.5385533695488803,0.24355055533782996,0.46559999999993124,0.0,0.0,0.0,0.03442112500000223,3677184000
h02,dense_shaping,3.0106013712727417,0.37135800000001296,0.13676180000000016,0.6467999999999742,0.6264157890879439,0.5385533695488803,0.24355055533782996,0.4151388000000125,0.0,0.0,0.3224151999999955,0.19790903145272243,3677184000
h02,event_audited_trace,2.6992003089785728,0.6163801997536101,0.3086973871391062,0.013746193621818073,0.6264157890879439,0.5385533695488803,0.24355055533782996,0.2307615009380556,0.2321218488587456,0.03051597059622063,0.0676869879567753,0.7810346165107538,3677184000
h02,hindsight_relabel,3.353025000000037,0.48495333333332713,0.20011333333333003,0.5419999999999351,0.6264157890879439,0.5385533695488803,0.24355055533782996,0.5423866666666801,0.0,0.0,0.26328759999999374,0.15861153033333572,3677184000
h02,inverse_dynamics,2.8933333333333167,0.5559413333333048,0.21732533333334467,0.0,0.6264157890879439,0.5385533695488803,0.24355055533782996,0.4289386666666707,0.0,0.0,0.0,0.5745756266667107,3677184000
h02,oracle,0.2936499999999717,0.9919999999998804,0.39920000000000744,0.0,0.6264157890879439,0.5385533695488803,0.24355055533782996,0.0,0.0,0.0,0.0,1.0,3677184000
h02,raw_effect_trace,3.6381941801693554,0.1749549640260216,0.18215173827115663,0.0,0.6264157890879439,0.5385533695488803,0.24355055533782996,0.5276442739412063,0.0,0.0,0.0,0.20339641240676967,3677184000
h03,coverage_weighted_trace,3.9013350465940455,0.4364047058519843,0.2695233972952883,1.9843347647341798e-05,0.606342098937492,0.5190127896042903,0.24346195764042566,0.4294342882636898,0.0009190543083047753,0.0,0.029305584420837846,0.3813625074706764,3677184000
h03,delayed_reward_td,4.482624999999924,0.23360000000003947,0.10620000000000032,1.0,0.606342098937492,0.5190127896042903,0.24346195764042566,0.5351999999999103,0.0,0.0,0.0,-0.2009548750000094,3677184000
h03,dense_shaping,3.4750581662816185,0.35311799999998783,0.12577780000000324,0.6467999999999742,0.606342098937492,0.5190127896042903,0.24346195764042566,0.43899480000001384,0.0,0.0,0.3338392000000084,0.09088350822634786,3677184000
h03,event_audited_trace,2.959773072399228,0.602188547938267,0.30443724311595177,0.014807278987314288,0.606342098937492,0.5190127896042903,0.24346195764042566,0.2374842187660954,0.2500709750553021,0.034278381379306784,0.07296690099068232,0.726374280654183,3677184000
h03,hindsight_relabel,3.7785650000000053,0.4507420000000048,0.1803380000000041,0.5419999999999351,0.606342098937492,0.5190127896042903,0.24346195764042566,0.579851999999984,0.0,0.0,0.2689995999999942,0.03765749699999865,3677184000
h03,inverse_dynamics,3.3921333333332604,0.5179893333333316,0.19787733333333993,0.0,0.606342098937492,0.5190127896042903,0.24346195764042566,0.44689066666665245,0.0,0.0,0.0,0.4584329866666288,3677184000
h03,oracle,0.33325000000003463,0.9919999999998804,0.3947999999999105,0.0,0.606342098937492,0.5190127896042903,0.24346195764042566,0.0,0.0,0.0,0.0,1.0,3677184000
h03,raw_effect_trace,3.9219949035378403,0.15923356353144527,0.17870588945267712,0.0,0.606342098937492,0.5190127896042903,0.24346195764042566,0.5503572942920575,0.0,0.0,0.0,0.13273237888546704,3677184000
h04,coverage_weighted_trace,4.035306102560059,0.42074212665828264,0.26531859888170567,4.0398898781633186e-05,0.5903156881285603,0.49655044781156016,0.24348137780080378,0.45016543693363825,0.0018753024703159836,0.0,0.029409406372991637,0.33514223884866307,3677184000
h04,delayed_reward_td,4.394625000000208,0.23159999999997063,0.11099999999999438,1.0,0.5903156881285603,0.49655044781156016,0.24348137780080378,0.5400000000000955,0.0,0.0,0.0,-0.1900748749999985,3677184000
h04,dense_shaping,3.3985576075470987,0.35095799999999594,0.12568180000000517,0.6467999999999742,0.5903156881285603,0.49655044781156016,0.24348137780080378,0.4662588000000025,0.0,0.0,0.3468952000000065,0.07578141483019957,3677184000
h04,event_audited_trace,3.017107097778708,0.5877809197829932,0.2999405602841714,0.015895024195657227,0.5903156881285603,0.49655044781156016,0.24348137780080378,0.2456406530136748,0.26843577953397735,0.038814257012623934,0.0788961663999557,0.6994880134890017,3677184000
h04,hindsight_relabel,3.7693850000001117,0.4446346666666956,0.17741866666666162,0.5419999999999351,0.5903156881285603,0.49655044781156016,0.24348137780080378,0.6195413333333532,0.0,0.0,0.275527600000002,0.0009161036666667558,3677184000
h04,inverse_dynamics,3.339333333333401,0.5068853333333478,0.20318133333334146,0.0,0.5903156881285603,0.49655044781156016,0.24348137780080378,0.4419946666666681,0.0,0.0,0.0,0.4681957066666835,3677184000
h04,oracle,0.322449999999987,0.9919999999998804,0.3959999999999817,0.0,0.5903156881285603,0.49655044781156016,0.24348137780080378,0.0,0.0,0.0,0.0,1.0,3677184000
h04,raw_effect_trace,4.049973740203913,0.14336053627359266,0.17540849710519066,0.0,0.5903156881285603,0.49655044781156016,0.24348137780080378,0.5771023570154772,0.0,0.0,0.0,0.0829131315347767,3677184000
h05,coverage_weighted_trace,4.209986895976409,0.4110770847058549,0.26306886081542186,5.4770381696780044e-05,0.5824421638197987,0.47978162333252067,0.2434602128728363,0.46624210058853727,0.0025284254838172436,0.0,0.029480982355667564,0.2898036163624676,3677184000
h05,delayed_reward_td,4.89062499999994,0.20360000000001396,0.10140000000000529,1.0,0.5824421638197987,0.47978162333252067,0.2434602128728363,0.5832000000001463,0.0,0.0,0.0,-0.3181708750000124,3677184000
h05,dense_shaping,3.6629671180557,0.339437999999983,0.11900979999999615,0.6467999999999742,0.5824421638197987,0.47978162333252067,0.2434602128728363,0.4867068000000094,0.0,0.0,0.3566871999999992,0.007648180701368033,3677184000
h05,event_audited_trace,3.1803443683340515,0.5780613343973375,0.29680181783595866,0.01662988037206992,0.5824421638197987,0.47978162333252067,0.2434602128728363,0.25212210611287905,0.2808586835859532,0.0422439636742795,0.08326588175121218,0.6607903816963524,3677184000
h05,hindsight_relabel,4.012624999999754,0.42436666666671286,0.16576666666665907,0.5419999999999351,0.5824421638197987,0.47978162333252067,0.2434602128728363,0.6479333333333024,0.0,0.0,0.28042359999999944,-0.07484481633333345,3677184000
h05,inverse_dynamics,3.6297333333331605,0.48909333333333876,0.19257333333333676,0.0,0.5824421638197987,0.47978162333252067,0.2434602128728363,0.451786666666665,0.0,0.0,0.0,0.4032262666666701,3677184000
h05,oracle,0.3440500000000213,0.9919999999998804,0.3935999999999376,0.0,0.5824421638197987,0.47978162333252067,0.2434602128728363,0.0,0.0,0.0,0.0,1.0,3677184000
h05,raw_effect_trace,4.231650005449189,0.13270170338870776,0.17332427478851065,0.0,0.5824421638197987,0.47978162333252067,0.2434602128728363,0.5978510435836811,0.0,0.0,0.0,0.03238730425117043,3677184000
